Student_ID,Name,Age,Gender,City,Class,Attendance_Percentage,Study_Hours_per_day,Math_Score,Science_Score,English_Score,Total_Score,Parent_Education,Internet_Access,Result,Average_Score,Study_Efficiency,Attendance_Category
3976,Mim Rahman,15.0,male,chattogram,10,85.7,3.3,38.0,43.0,32.0,113.0,postgraduate,yes,fail,37.666666666666664,26.27906976744186,High
7680,Karim Sarker,12.0,female,mymensingh,10,65.0,1.8,42.0,39.0,88.0,169.0,higher secondary,no,pass,56.333333333333336,60.35714285714286,Medium
STU-09043,Nusrat Chowdhury,12.0,other,barishal,9,75.8,4.2,76.0,86.0,46.0,208.0,illiterate,no,fail,69.33333333333333,40.0,Medium
1000,Tamim Islam,12.0,female,mymensingh,8,96.8,4.7,76.0,68.0,58.0,202.0,secondary,yes,fail,67.33333333333333,35.43859649122807,High
3173,Tamim Islam,15.0,female,mymensingh,9,85.2,4.8,75.0,64.0,96.0,235.0,secondary,yes,fail,78.33333333333333,40.51724137931035,High
9165,Nusrat Chowdhury,15.0,male,khulna,7,73.7,2.2,44.0,54.0,45.0,143.0,primary,no,pass,47.666666666666664,44.6875,Medium
5185,Karim Das,18.0,other,barishal,7,80.7,4.7,75.0,55.0,82.0,212.0,higher secondary,no,fail,70.66666666666667,37.19298245614035,High
996,Rafi Das,11.0,other,khulna,9,71.7,3.8,49.0,65.0,61.0,175.0,higher secondary,yes,pass,58.333333333333336,36.458333333333336,Medium
2402,Rahim Rahman,12.0,other,barishal,8,97.7,2.5,71.0,91.0,87.0,249.0,primary,no,pass,83.0,71.14285714285714,High
9591,Farhan Akter,18.0,other,rajshahi,8,73.8,3.6,79.0,70.0,30.0,179.0,graduate,yes,pass,59.666666666666664,38.913043478260875,Medium
8944,Lima Akter,16.0,female,rajshahi,10,85.3,1.7,84.0,79.0,50.0,213.0,graduate,yes,pass,71.0,78.88888888888889,High
1045,Jannat Sarker,11.0,male,chattogram,7,86.5,5.0,34.0,42.0,48.0,124.0,primary,no,fail,41.333333333333336,20.666666666666668,High
3822,Shila Ahmed,18.0,female,chattogram,6,71.2,0.6,89.0,86.0,87.0,262.0,primary,yes,fail,87.33333333333333,163.75,Medium
2008,Riya Akter,12.0,female,dhaka,8,85.2,0.6,50.0,54.0,73.0,177.0,postgraduate,yes,fail,59.0,110.625,High
5289,Imran Rahman,14.0,male,rajshahi,6,86.0,1.6,97.0,99.0,42.0,238.0,secondary,yes,pass,79.33333333333333,91.53846153846153,High
8658,Karim Rahman,18.0,male,mymensingh,8,78.4,3.1,85.0,98.0,93.0,276.0,secondary,no,fail,92.0,67.31707317073172,Medium
4660,Rafi Chowdhury,16.0,female,dhaka,10,76.4,0.5,69.0,32.0,30.0,131.0,postgraduate,yes,fail,43.666666666666664,87.33333333333333,Medium
8701,Farhan Islam,17.0,female,khulna,6,99.6,5.3,34.0,42.0,47.0,123.0,illiterate,no,fail,41.0,19.523809523809526,High
3467,Ayesha Sarker,12.0,other,mymensingh,7,88.1,1.8,64.0,43.0,98.0,205.0,postgraduate,no,fail,68.33333333333333,73.21428571428572,High
7215,Bristi Islam,11.0,male,barishal,6,81.3,3.2,48.0,78.0,68.0,194.0,illiterate,no,fail,64.66666666666667,46.19047619047619,High
8737,Rafi Sarker,12.0,male,rangpur,8,92.1,1.1,36.0,70.0,64.0,170.0,higher secondary,yes,fail,56.666666666666664,80.95238095238095,High
4482,Rupa Hossain,11.0,male,rajshahi,6,96.3,5.0,86.0,36.0,55.0,177.0,secondary,no,fail,59.0,29.5,High
7493,Jannat Das,14.0,female,rajshahi,6,76.8,3.1,65.0,64.0,48.0,177.0,graduate,yes,fail,59.0,43.170731707317074,Medium
4619,Rafi Ahmed,11.0,female,mymensingh,6,84.0,1.4,62.0,37.0,54.0,153.0,postgraduate,no,pass,51.0,63.75,High
STU-00592,Zayed Akter,18.0,female,rajshahi,8,89.7,0.7,67.0,77.0,56.0,200.0,secondary,yes,pass,66.66666666666667,117.64705882352942,High
8857,Mitu Sarker,15.0,female,rajshahi,10,92.3,4.2,58.0,65.0,64.0,187.0,graduate,no,pass,62.333333333333336,35.96153846153846,High
2226,Sabbir Rahman,18.0,other,rangpur,9,75.0,1.5,76.0,54.0,73.0,203.0,postgraduate,yes,fail,67.66666666666667,81.2,Medium
519,Sabbir Das,14.0,other,barishal,8,84.0,2.4,86.0,36.0,85.0,207.0,higher secondary,no,fail,69.0,60.88235294117647,High
7871,Hasan Khan,13.0,other,barishal,8,87.5,3.6,33.0,64.0,77.0,174.0,illiterate,yes,pass,58.0,37.82608695652174,High
5685,Imran Sarker,16.0,male,barishal,6,94.5,3.4,65.0,67.0,55.0,187.0,primary,yes,pass,62.333333333333336,42.5,High
4692,Tanvir Talukder,11.0,male,khulna,10,77.8,4.0,44.0,94.0,52.0,190.0,unknown,no,fail,63.333333333333336,38.0,Medium
3105,Rakib Talukder,18.0,female,rangpur,8,82.1,3.6,67.0,64.0,95.0,226.0,higher secondary,no,fail,75.33333333333333,49.1304347826087,High
8317,Kabir Khan,12.0,other,dhaka,10,80.4,3.6,49.0,57.0,56.0,162.0,secondary,no,fail,54.0,35.21739130434783,High
4063,Farhan Ahmed,11.0,female,mymensingh,10,85.4,5.0,36.0,60.0,85.0,181.0,unknown,yes,fail,60.333333333333336,30.166666666666668,High
6604,Momo Akter,12.0,female,khulna,7,84.0,4.6,44.0,63.0,32.0,139.0,secondary,no,fail,46.333333333333336,24.821428571428573,High
5983,Nusrat Talukder,13.0,female,chattogram,8,97.7,1.5,47.0,62.0,44.0,153.0,primary,yes,pass,51.0,61.2,High
1651,Priya Talukder,11.0,male,mymensingh,7,83.6,2.2,51.0,47.0,76.0,174.0,graduate,yes,fail,58.0,54.375,High
6057,Tanvir Ahmed,17.0,other,dhaka,9,80.8,3.2,39.0,33.0,59.0,131.0,secondary,yes,pass,43.666666666666664,31.19047619047619,High
1817,Jannat Sarker,15.0,male,chattogram,7,84.0,3.4,47.0,81.0,58.0,186.0,graduate,yes,pass,62.0,42.272727272727266,High
4852,Rupa Rahman,13.0,male,sylhet,6,80.7,2.4,68.0,36.0,65.0,169.0,graduate,yes,pass,56.333333333333336,49.70588235294118,High
6899,Anik Das,18.0,other,rajshahi,10,73.6,3.8,97.0,36.0,83.0,216.0,illiterate,no,pass,72.0,45.0,Medium
2635,Arif Sarker,17.0,female,barishal,10,80.7,3.0,79.0,47.0,79.0,205.0,secondary,no,pass,68.33333333333333,51.25,High
1328,Shila Rahman,18.0,female,dhaka,7,91.8,1.9,78.0,81.0,31.0,190.0,graduate,no,fail,63.333333333333336,65.51724137931035,High
4736,Rupa Akter,16.0,female,dhaka,7,89.4,5.8,39.0,84.0,51.0,174.0,primary,yes,pass,58.0,25.58823529411765,High
1054 ,Sohan Talukder,13.0,other,khulna,8,85.5,4.0,49.0,59.0,48.0,156.0,illiterate,yes,pass,52.0,31.2,High
44,Jannat Talukder,15.0,female,rajshahi,6,88.4,3.1,92.0,61.0,62.0,215.0,postgraduate,no,pass,71.66666666666667,52.43902439024391,High
8,Mim Chowdhury,18.0,other,rajshahi,8,80.5,5.3,83.0,33.0,64.0,180.0,graduate,yes,pass,60.0,28.571428571428573,High
7907,Hasan Khan,11.0,male,rajshahi,8,79.2,1.8,51.0,37.0,95.0,183.0,illiterate,yes,pass,61.0,65.35714285714286,Medium
5591,Sadia Hossain,15.0,other,khulna,7,87.9,4.9,34.0,79.0,39.0,152.0,postgraduate,yes,pass,50.666666666666664,25.76271186440678,High
472,Nusrat Akter,11.0,male,dhaka,6,76.5,4.1,86.0,41.0,45.0,172.0,primary,no,pass,57.333333333333336,33.72549019607843,Medium
2323,Farhan Khan,15.0,male,sylhet,7,82.0,4.5,50.0,79.0,35.0,164.0,postgraduate,no,fail,54.666666666666664,29.818181818181817,High
8092,Jannat Chowdhury,15.0,male,khulna,9,82.3,3.8,90.0,32.0,30.0,152.0,graduate,no,fail,50.666666666666664,31.666666666666668,High
7644,Riya Khan,15.0,other,chattogram,8,79.5,4.7,66.0,52.0,42.0,160.0,postgraduate,yes,pass,53.333333333333336,28.07017543859649,Medium
4405,Riya Das,11.0,female,dhaka,8,84.0,2.8,88.0,59.0,86.0,233.0,illiterate,yes,fail,77.66666666666667,61.31578947368421,High
465,Sabbir Ahmed,16.0,male,dhaka,7,76.9,3.2,42.0,86.0,78.0,206.0,unknown,yes,fail,68.66666666666667,49.047619047619044,Medium
4564,Tanvir Talukder,12.0,other,barishal,9,91.8,2.7,34.0,41.0,76.0,151.0,illiterate,yes,fail,50.333333333333336,40.81081081081081,High
1692,Jannat Rahman,18.0,male,dhaka,6,84.0,3.8,30.0,34.0,92.0,156.0,primary,yes,pass,52.0,32.5,High
2231,Momo Hossain,13.0,male,khulna,10,89.5,2.7,49.0,83.0,54.0,186.0,higher secondary,no,pass,62.0,50.27027027027027,High
8258,Jannat Talukder,18.0,female,chattogram,10,94.4,2.7,99.0,62.0,65.0,226.0,graduate,yes,fail,75.33333333333333,61.08108108108108,High
1349,Sabbir Akter,15.0,other,chattogram,10,73.3,1.1,75.0,64.0,74.0,213.0,higher secondary,no,fail,71.0,101.42857142857143,Medium
2481,Mitu Islam,12.0,other,rajshahi,8,81.2,3.7,96.0,69.0,34.0,199.0,postgraduate,yes,fail,66.33333333333333,42.34042553191489,High
5529,Sohan Das,18.0,other,chattogram,6,90.8,4.1,34.0,41.0,81.0,156.0,primary,yes,fail,52.0,30.58823529411765,High
2150,Imran Sarker,15.0,other,barishal,10,83.3,1.9,59.0,66.0,82.0,207.0,primary,no,pass,69.0,71.37931034482759,High
2097,Imran Hossain,11.0,male,khulna,6,96.0,3.7,70.0,52.0,34.0,156.0,postgraduate,no,pass,52.0,33.191489361702125,High
6189,Mitu Talukder,15.0,female,dhaka,9,84.0,-0.0,87.0,93.0,60.0,240.0,higher secondary,no,fail,80.0,240.0,High
5092,Hasan Rahman,13.0,male,barishal,10,79.0,2.9,35.0,64.0,37.0,136.0,postgraduate,no,fail,45.333333333333336,34.871794871794876,Medium
6468,Tanvir Islam,17.0,female,rajshahi,9,72.3,1.4,31.0,73.0,64.0,168.0,primary,no,fail,56.0,70.0,Medium
8459,Lima Ahmed,17.0,other,mymensingh,6,94.8,3.5,55.0,74.0,35.0,164.0,secondary,yes,pass,54.666666666666664,36.44444444444444,High
7234,Rakib Sarker,17.0,female,dhaka,9,80.0,6.3,65.0,71.0,64.0,200.0,primary,no,fail,66.66666666666667,27.397260273972602,Medium
STU-06206,Karim Ahmed,12.0,male,khulna,8,87.8,4.9,39.0,94.0,94.0,227.0,unknown,yes,fail,75.66666666666667,38.474576271186436,High
8529,Mim Chowdhury,13.0,male,rajshahi,7,64.0,3.8,87.0,52.0,37.0,176.0,illiterate,no,fail,58.666666666666664,36.66666666666667,Medium
4226,Nadia Hossain,11.0,other,sylhet,7,69.1,4.0,61.0,41.0,70.0,172.0,illiterate,yes,pass,57.333333333333336,34.4,Medium
4137,Momo Sarker,11.0,other,dhaka,9,84.6,3.0,65.0,39.0,66.0,170.0,unknown,yes,fail,56.666666666666664,42.5,High
850,Mim Khan,18.0,other,chattogram,8,86.4,4.0,61.0,44.0,91.0,196.0,primary,yes,fail,65.33333333333333,39.2,High
1822,Riya Islam,14.0,male,chattogram,8,85.3,4.1,70.0,38.0,38.0,146.0,unknown,yes,pass,48.666666666666664,28.627450980392158,High
418,Karim Ahmed,18.0,male,rangpur,7,72.7,2.1,94.0,60.0,33.0,187.0,primary,no,fail,62.333333333333336,60.32258064516129,Medium
3719,Kabir Rahman,16.0,female,dhaka,10,76.2,4.5,93.0,70.0,83.0,246.0,illiterate,no,fail,82.0,44.72727272727273,Medium
8677,Imran Ahmed,12.0,female,barishal,7,85.9,2.0,50.0,81.0,44.0,175.0,primary,yes,fail,58.333333333333336,58.333333333333336,High
8795,Tamim Islam,15.0,male,chattogram,8,85.8,3.5,89.0,55.0,64.0,208.0,unknown,yes,fail,69.33333333333333,46.22222222222222,High
4174,Lima Hossain,17.0,female,sylhet,8,74.6,4.1,38.0,96.0,36.0,170.0,unknown,no,fail,56.666666666666664,33.333333333333336,Medium
1923,Mitu Ahmed,17.0,other,khulna,6,84.0,4.3,37.0,64.0,87.0,188.0,unknown,no,fail,62.666666666666664,35.47169811320755,High
8976,Sohan Chowdhury,14.0,female,sylhet,9,87.2,2.7,81.0,78.0,78.0,237.0,higher secondary,no,pass,79.0,64.05405405405405,High
5490 ,Tanvir Khan,14.0,male,dhaka,9,84.0,2.0,75.0,77.0,95.0,247.0,primary,yes,fail,82.33333333333333,82.33333333333333,High
STU-03762,Sabbir Akter,12.0,other,dhaka,10,71.9,3.0,91.0,60.0,90.0,241.0,primary,no,pass,80.33333333333333,60.25,Medium
2103,Momo Ahmed,18.0,female,mymensingh,9,84.2,5.2,37.0,89.0,69.0,195.0,secondary,yes,fail,65.0,31.451612903225804,High
8817,Sabbir Das,14.0,male,chattogram,10,66.9,5.1,59.0,86.0,62.0,207.0,illiterate,no,pass,69.0,33.9344262295082,Medium
4156,Rakib Sarker,17.0,other,mymensingh,7,62.2,4.5,58.0,59.0,63.0,180.0,unknown,no,pass,60.0,32.72727272727273,Medium
2233,Arif Rahman,13.0,other,mymensingh,8,84.9,3.4,38.0,96.0,49.0,183.0,graduate,no,pass,61.0,41.590909090909086,High
9448,Arif Rahman,12.0,male,khulna,8,92.3,1.9,58.0,76.0,86.0,220.0,postgraduate,no,fail,73.33333333333333,75.86206896551724,High
9623,Sabbir Chowdhury,15.0,male,sylhet,8,78.8,3.5,62.0,57.0,37.0,156.0,primary,no,pass,52.0,34.666666666666664,Medium
6302,Fatema Chowdhury,14.0,male,mymensingh,7,74.9,2.2,32.0,37.0,41.0,110.0,illiterate,no,fail,36.666666666666664,34.375,Medium
4932,Hasan Ahmed,16.0,male,rajshahi,8,97.8,1.6,40.0,47.0,74.0,161.0,primary,no,pass,53.666666666666664,61.92307692307692,High
30,Rafi Khan,12.0,female,mymensingh,10,69.5,3.1,81.0,62.0,69.0,212.0,illiterate,no,pass,70.66666666666667,51.707317073170735,Medium
1824,Shila Hossain,15.0,male,barishal,10,71.3,2.7,50.0,85.0,75.0,210.0,unknown,no,fail,70.0,56.75675675675675,Medium
6921,Nusrat Khan,16.0,male,rangpur,10,79.1,5.0,49.0,38.0,68.0,155.0,postgraduate,no,fail,51.666666666666664,25.833333333333332,Medium
3698,Mim Das,13.0,female,mymensingh,9,73.2,3.7,85.0,35.0,61.0,181.0,postgraduate,no,pass,60.333333333333336,38.51063829787234,Medium
9467,Bristi Rahman,17.0,other,rangpur,6,89.5,3.6,98.0,34.0,64.0,196.0,higher secondary,yes,pass,65.33333333333333,42.608695652173914,High
3685,Tamim Ahmed,18.0,male,dhaka,8,88.2,1.5,69.0,52.0,36.0,157.0,illiterate,no,fail,52.333333333333336,62.8,High
3345,Imran Ahmed,18.0,male,barishal,8,79.5,1.5,33.0,56.0,71.0,160.0,primary,yes,pass,53.333333333333336,64.0,Medium
5969,Shila Talukder,16.0,female,khulna,8,80.5,5.3,98.0,60.0,59.0,217.0,primary,yes,fail,72.33333333333333,34.44444444444444,High
7994,Fatema Sarker,12.0,other,mymensingh,9,84.0,2.1,67.0,50.0,41.0,158.0,graduate,yes,pass,52.666666666666664,50.96774193548387,High
8672,Riya Talukder,11.0,female,rangpur,7,83.6,4.3,95.0,84.0,64.0,243.0,secondary,no,fail,81.0,45.84905660377358,High
9075,Sadia Das,13.0,female,sylhet,9,92.5,3.1,36.0,46.0,38.0,120.0,secondary,no,fail,40.0,29.26829268292683,High
8785,Tanvir Islam,13.0,female,sylhet,9,84.0,2.2,93.0,62.0,46.0,201.0,higher secondary,no,pass,67.0,62.8125,High
6512,Bristi Chowdhury,12.0,other,sylhet,6,87.8,2.5,95.0,55.0,77.0,227.0,primary,no,pass,75.66666666666667,64.85714285714286,High
3281,Rafi Khan,17.0,male,dhaka,10,91.3,4.0,56.0,98.0,68.0,222.0,higher secondary,no,fail,74.0,44.4,High
6390,Mim Akter,15.0,male,rajshahi,10,89.5,1.3,71.0,41.0,30.0,142.0,primary,no,fail,47.333333333333336,61.739130434782616,High
2948,Unknown,12.0,female,rajshahi,10,69.3,4.8,57.0,73.0,67.0,197.0,graduate,no,fail,65.66666666666667,33.96551724137931,Medium
3168,Arif Das,11.0,male,chattogram,10,91.7,3.7,65.0,62.0,54.0,181.0,secondary,no,fail,60.333333333333336,38.51063829787234,High
8290,Rakib Akter,15.0,male,mymensingh,10,76.8,2.3,93.0,61.0,64.0,218.0,postgraduate,yes,fail,72.66666666666667,66.06060606060606,Medium
7005,Tamim Talukder,12.0,female,sylhet,9,67.7,3.7,65.0,32.0,33.0,130.0,illiterate,no,pass,43.333333333333336,27.659574468085104,Medium
2413,Farhan Talukder,18.0,male,barishal,6,75.0,3.5,73.0,58.0,97.0,228.0,postgraduate,yes,fail,76.0,50.666666666666664,Medium
6309,Rafi Das,18.0,male,mymensingh,10,87.4,1.9,65.0,88.0,73.0,226.0,unknown,no,pass,75.33333333333333,77.93103448275862,High
2246,Karim Chowdhury,15.0,female,sylhet,6,95.4,2.6,87.0,89.0,79.0,255.0,primary,yes,pass,85.0,70.83333333333333,High
STU-07585,Imran Sarker,12.0,other,khulna,6,80.2,4.3,76.0,52.0,83.0,211.0,primary,yes,fail,70.33333333333333,39.81132075471698,High
4607,Imran Akter,11.0,female,chattogram,10,84.0,5.8,82.0,46.0,86.0,214.0,primary,no,fail,71.33333333333333,31.47058823529412,High
448,Rupa Sarker,13.0,male,chattogram,7,98.6,1.0,60.0,84.0,52.0,196.0,secondary,no,fail,65.33333333333333,98.0,High
5773,Tamim Talukder,13.0,other,mymensingh,9,90.5,3.3,39.0,77.0,93.0,209.0,secondary,yes,fail,69.66666666666667,48.6046511627907,High
5994,imran islam,17.0,male,chattogram,7,62.5,1.4,49.0,99.0,46.0,194.0,primary,no,fail,64.66666666666667,80.83333333333334,Medium
6965,Hasan Hossain,14.0,male,rangpur,7,84.0,3.6,30.0,79.0,65.0,174.0,primary,yes,fail,58.0,37.82608695652174,High
15,Priya Khan,16.0,male,sylhet,6,89.7,4.1,65.0,56.0,38.0,159.0,higher secondary,yes,fail,53.0,31.176470588235297,High
4394,Rakib Hossain,16.0,female,chattogram,7,95.2,3.0,92.0,33.0,45.0,170.0,higher secondary,no,pass,56.666666666666664,42.5,High
5664,Sadia Rahman,14.0,male,mymensingh,9,82.1,1.0,83.0,70.0,71.0,224.0,primary,yes,pass,74.66666666666667,112.0,High
5505,Fatema Khan,16.0,male,barishal,10,86.4,3.0,45.0,68.0,30.0,143.0,graduate,yes,fail,47.666666666666664,35.75,High
3795,Rahim Talukder,18.0,other,chattogram,7,72.3,2.6,53.0,42.0,39.0,134.0,primary,yes,fail,44.666666666666664,37.22222222222222,Medium
6227,Karim Chowdhury,15.0,male,dhaka,7,77.6,6.1,56.0,54.0,91.0,201.0,unknown,no,pass,67.0,28.30985915492958,Medium
8171,Mim Ahmed,14.0,female,barishal,8,87.6,5.0,69.0,99.0,68.0,236.0,higher secondary,no,pass,78.66666666666667,39.333333333333336,High
9567,Lima Islam,15.0,other,chattogram,9,79.7,0.7,45.0,93.0,84.0,222.0,unknown,yes,pass,74.0,130.58823529411765,Medium
STU-02343,Imran Ahmed,14.0,female,rajshahi,9,67.6,2.3,37.0,82.0,43.0,162.0,primary,no,pass,54.0,49.09090909090909,Medium
287,Unknown,12.0,male,chattogram,10,73.4,0.7,31.0,94.0,96.0,221.0,primary,no,pass,73.66666666666667,130.0,Medium
3844,Rahim Das,15.0,male,khulna,6,84.4,4.8,39.0,96.0,38.0,173.0,secondary,no,pass,57.666666666666664,29.82758620689655,High
4219,Arif Ahmed,13.0,other,sylhet,8,80.8,2.4,55.0,63.0,38.0,156.0,higher secondary,yes,fail,52.0,45.88235294117647,High
2313,Rupa Islam,18.0,female,rajshahi,9,82.7,2.5,92.0,75.0,48.0,215.0,postgraduate,yes,fail,71.66666666666667,61.42857142857143,High
5751,Priya Chowdhury,17.0,male,barishal,9,79.3,1.9,66.0,59.0,91.0,216.0,unknown,yes,fail,72.0,74.48275862068965,Medium
7271,Tamim Akter,18.0,male,mymensingh,9,83.0,1.8,72.0,37.0,70.0,179.0,primary,no,pass,59.666666666666664,63.92857142857143,High
4020,Mitu Das,14.0,other,mymensingh,8,70.6,0.6,93.0,78.0,71.0,242.0,primary,yes,pass,80.66666666666667,151.25,Medium
2053,Sohan Ahmed,12.0,male,mymensingh,7,76.1,2.9,61.0,81.0,49.0,191.0,primary,yes,pass,63.666666666666664,48.97435897435898,Medium
8544,Farhan Hossain,15.0,female,chattogram,9,93.4,1.8,36.0,86.0,65.0,187.0,unknown,yes,fail,62.333333333333336,66.78571428571429,High
6661,Farhan Talukder,16.0,male,mymensingh,6,82.4,1.7,63.0,63.0,69.0,195.0,higher secondary,no,pass,65.0,72.22222222222221,High
5005,Lima Rahman,14.0,female,barishal,8,90.8,5.3,37.0,34.0,95.0,166.0,illiterate,no,pass,55.333333333333336,26.34920634920635,High
STU-04447,Rahim Islam,15.0,male,mymensingh,6,88.9,1.4,39.0,62.0,91.0,192.0,graduate,no,fail,64.0,80.0,High
9428,Jannat Ahmed,17.0,female,mymensingh,9,89.8,3.8,81.0,44.0,80.0,205.0,unknown,yes,fail,68.33333333333333,42.708333333333336,High
166,Nusrat Islam,16.0,other,barishal,6,75.9,4.3,82.0,39.0,64.0,185.0,higher secondary,no,pass,61.666666666666664,34.905660377358494,Medium
8509,Zayed Sarker,16.0,male,sylhet,10,92.4,1.3,88.0,88.0,63.0,239.0,illiterate,yes,pass,79.66666666666667,103.91304347826087,High
6392,Mim Sarker,17.0,female,rangpur,8,84.0,3.0,53.0,92.0,57.0,202.0,graduate,yes,fail,67.33333333333333,50.5,High
1340,Hasan Islam,18.0,other,mymensingh,6,83.4,1.7,84.0,80.0,89.0,253.0,higher secondary,yes,pass,84.33333333333333,93.7037037037037,High
7044,Sadia Chowdhury,11.0,other,mymensingh,10,84.0,1.7,61.0,93.0,55.0,209.0,primary,no,pass,69.66666666666667,77.4074074074074,High
1139,Nusrat Hossain,11.0,female,khulna,10,83.2,0.0,94.0,81.0,96.0,271.0,illiterate,no,pass,90.33333333333333,271.0,High
6303,Rakib Chowdhury,13.0,female,rajshahi,7,84.0,1.7,62.0,47.0,87.0,196.0,unknown,no,pass,65.33333333333333,72.59259259259258,High
7754,Riya Khan,15.0,other,rangpur,8,91.0,2.4,93.0,57.0,64.0,214.0,higher secondary,yes,fail,71.33333333333333,62.94117647058824,High
8979 ,Shila Islam,13.0,male,rangpur,7,69.7,1.6,55.0,75.0,82.0,212.0,graduate,no,fail,70.66666666666667,81.53846153846153,Medium
2189,Arif Ahmed,14.0,male,rajshahi,9,74.0,2.0,53.0,61.0,48.0,162.0,primary,no,pass,54.0,54.0,Medium
3974,Mim Islam,11.0,other,chattogram,7,76.9,4.5,81.0,97.0,48.0,226.0,primary,no,fail,75.33333333333333,41.09090909090909,Medium
5229,Momo Ahmed,13.0,other,chattogram,8,78.6,3.0,43.0,81.0,99.0,223.0,primary,yes,pass,74.33333333333333,55.75,Medium
300,Rupa Sarker,16.0,male,dhaka,10,77.3,2.2,45.0,33.0,33.0,111.0,secondary,no,fail,37.0,34.6875,Medium
9795,Fatema Akter,15.0,male,khulna,7,80.9,4.2,32.0,64.0,56.0,152.0,postgraduate,no,pass,50.666666666666664,29.23076923076923,High
6542,Lima Hossain,18.0,female,khulna,10,86.8,3.9,91.0,81.0,80.0,252.0,higher secondary,yes,fail,84.0,51.42857142857142,High
1616,sabbir khan,14.0,male,dhaka,6,79.0,4.1,77.0,68.0,69.0,214.0,unknown,no,fail,71.33333333333333,41.96078431372549,Medium
5328,Lima Das,11.0,other,rajshahi,6,96.1,2.1,39.0,57.0,43.0,139.0,illiterate,yes,pass,46.333333333333336,44.83870967741935,High
8934,Rafi Talukder,15.0,female,dhaka,9,75.1,6.5,42.0,79.0,31.0,152.0,postgraduate,yes,pass,50.666666666666664,20.266666666666666,Medium
5660,Momo Islam,17.0,other,rajshahi,6,87.0,6.8,36.0,41.0,43.0,120.0,illiterate,yes,fail,40.0,15.384615384615385,High
3082,Sohan Rahman,17.0,other,mymensingh,9,89.3,1.2,41.0,50.0,58.0,149.0,primary,yes,fail,49.666666666666664,67.72727272727272,High
3143,Fatema Hossain,15.0,male,rajshahi,7,93.8,3.0,65.0,66.0,43.0,174.0,primary,yes,pass,58.0,43.5,High
6067,Riya Rahman,11.0,female,khulna,8,95.0,6.1,98.0,73.0,70.0,241.0,illiterate,no,pass,80.33333333333333,33.943661971830984,High
1428,Fatema Akter,15.0,male,mymensingh,9,97.7,3.7,85.0,60.0,88.0,233.0,illiterate,no,fail,77.66666666666667,49.57446808510638,High
5244,Kabir Hossain,14.0,male,rangpur,8,94.0,4.6,50.0,64.0,96.0,210.0,primary,yes,pass,70.0,37.5,High
5625,Rahim Akter,12.0,other,khulna,6,86.1,3.9,40.0,76.0,89.0,205.0,postgraduate,no,pass,68.33333333333333,41.836734693877546,High
847,Farhan Rahman,17.0,other,chattogram,9,92.2,3.0,60.0,72.0,36.0,168.0,primary,no,pass,56.0,42.0,High
3035,Fatema Das,15.0,other,barishal,8,91.3,3.6,59.0,97.0,65.0,221.0,secondary,yes,pass,73.66666666666667,48.04347826086957,High
9473,Sabbir Hossain,12.0,female,sylhet,6,86.0,2.4,52.0,64.0,56.0,172.0,primary,no,pass,57.333333333333336,50.588235294117645,High
32,Nusrat Chowdhury,17.0,female,rangpur,9,84.0,3.6,36.0,45.0,89.0,170.0,higher secondary,yes,pass,56.666666666666664,36.95652173913044,High
8691,Shila Talukder,18.0,male,dhaka,6,84.0,1.3,35.0,84.0,81.0,200.0,secondary,no,pass,66.66666666666667,86.95652173913044,High
812,Jannat Akter,18.0,male,chattogram,9,90.3,4.3,91.0,43.0,92.0,226.0,secondary,yes,pass,75.33333333333333,42.64150943396226,High
9090,Momo Rahman,18.0,female,rajshahi,7,93.1,3.5,65.0,35.0,95.0,195.0,secondary,no,fail,65.0,43.333333333333336,High
1485,Riya Talukder,15.0,male,dhaka,6,97.0,3.0,81.0,89.0,63.0,233.0,unknown,yes,fail,77.66666666666667,58.25,High
3460,Nadia Hossain,13.0,female,khulna,8,95.4,1.9,49.0,85.0,74.0,208.0,unknown,no,pass,69.33333333333333,71.72413793103449,High
5856,Nusrat Chowdhury,16.0,other,barishal,8,61.9,4.1,79.0,65.0,74.0,218.0,higher secondary,yes,pass,72.66666666666667,42.74509803921569,Medium
2145,Zayed Talukder,13.0,female,dhaka,10,70.8,1.8,44.0,79.0,51.0,174.0,secondary,yes,fail,58.0,62.142857142857146,Medium
9518,Zayed Khan,15.0,other,dhaka,10,89.4,6.4,75.0,53.0,31.0,159.0,primary,no,fail,53.0,21.486486486486484,High
6453,Tamim Islam,18.0,female,dhaka,8,87.5,2.9,47.0,41.0,67.0,155.0,unknown,yes,pass,51.666666666666664,39.743589743589745,High
3192,Nadia Das,13.0,female,dhaka,8,68.8,4.5,39.0,59.0,64.0,162.0,higher secondary,no,pass,54.0,29.454545454545453,Medium
